# Volume injected (mL),pressure (bar)
1.226185623416666814e+00,7.748338780000001424e-01
1.226152290083333485e+00,7.748338780000001424e-01
1.226118956749999711e+00,7.769023080000000414e-01
1.226085623416666381e+00,7.748338780000001424e-01
1.226052290083333052e+00,7.748338780000001424e-01
1.226018956749999944e+00,7.682149020000000883e-01
1.225985623416666614e+00,7.769023080000000414e-01
1.225952290083333285e+00,7.748338780000001424e-01
1.225918956750000177e+00,7.748338780000001424e-01
1.225885623416666848e+00,7.769023080000000414e-01
1.225852290083333074e+00,7.748338780000001424e-01
1.225818956749999744e+00,7.661464720000001893e-01
1.225785623416666414e+00,7.727654480000001325e-01
1.225752290083333307e+00,7.682149020000000883e-01
1.225718956749999977e+00,7.727654480000001325e-01
1.225685623416666648e+00,7.727654480000001325e-01
1.225652290083333540e+00,7.682149020000000883e-01
1.225618956750000210e+00,7.702833320000000983e-01
1.225585623416666436e+00,7.748338780000001424e-01
1.225552290083333107e+00,7.682149020000000883e-01
1.225518956749999777e+00,7.727654480000001325e-01
1.225485623416666670e+00,7.682149020000000883e-01
1.225452290083333340e+00,7.727654480000001325e-01
1.225418956750000010e+00,7.682149020000000883e-01
1.225385623416666903e+00,7.727654480000001325e-01
1.225352290083332907e+00,7.748338780000001424e-01
1.225318956749999799e+00,7.702833320000000983e-01
1.225285623416666470e+00,7.769023080000000414e-01
1.225252290083333140e+00,7.769023080000000414e-01
1.225218956750000032e+00,7.702833320000000983e-01
1.225185623416666703e+00,7.702833320000000983e-01
1.225152290083333373e+00,7.727654480000001325e-01
1.225118956750000265e+00,7.748338780000001424e-01
1.225085623416666269e+00,7.682149020000000883e-01
1.225052290083333162e+00,7.748338780000001424e-01
1.225018956749999832e+00,7.682149020000000883e-01
1.224985623416666503e+00,7.682149020000000883e-01
1.224952290083333395e+00,7.727654480000001325e-01
1.224918956750000065e+00,7.682149020000000883e-01
1.224885623416666736e+00,7.769023080000000414e-01
1.224852290083333628e+00,7.682149020000000883e-01
1.224818956749999632e+00,7.748338780000001424e-01
1.224785623416666525e+00,7.682149020000000883e-01
1.224752290083333195e+00,7.748338780000001424e-01
1.224718956749999865e+00,7.727654480000001325e-01
1.224685623416666758e+00,7.702833320000000983e-01
1.224652290083333428e+00,7.682149020000000883e-01
1.224618956750000098e+00,7.682149020000000883e-01
1.224585623416666325e+00,7.748338780000001424e-01
1.224552290083332995e+00,7.682149020000000883e-01
1.224518956749999887e+00,7.682149020000000883e-01
1.224485623416666558e+00,7.748338780000001424e-01
1.224452290083333228e+00,7.682149020000000883e-01
1.224418956750000120e+00,7.727654480000001325e-01
1.224385623416666791e+00,7.682149020000000883e-01
1.224352290083333461e+00,7.682149020000000883e-01
1.224318956749999687e+00,7.661464720000001893e-01
1.224285623416666358e+00,7.682149020000000883e-01
1.224252290083333250e+00,7.702833320000000983e-01
1.224218956749999920e+00,7.748338780000001424e-01
1.224185623416666591e+00,7.748338780000001424e-01
1.224152290083333483e+00,7.682149020000000883e-01
1.224118956750000153e+00,7.769023080000000414e-01
1.224085623416666380e+00,7.682149020000000883e-01
1.224052290083333050e+00,7.748338780000001424e-01
1.224018956749999720e+00,7.682149020000000883e-01
1.223985623416666613e+00,7.682149020000000883e-01
1.223952290083333283e+00,7.682149020000000883e-01
1.223918956749999953e+00,7.682149020000000883e-01
1.223885623416666846e+00,7.769023080000000414e-01
1.223852290083333516e+00,7.727654480000001325e-01
1.223818956749999742e+00,7.748338780000001424e-01
1.223785623416666413e+00,7.748338780000001424e-01
1.223752290083333083e+00,7.682149020000000883e-01
1.223718956749999975e+00,7.682149020000000883e-01
1.223685623416666646e+00,7.682149020000000883e-01
1.223652290083333316e+00,7.682149020000000883e-01
1.223618956750000208e+00,7.748338780000001424e-01
1.223585623416666879e+00,7.682149020000000883e-01
1.223552290083333105e+00,7.682149020000000883e-01
1.223518956749999775e+00,7.682149020000000883e-01
1.223485623416666446e+00,7.769023080000000414e-01
1.223452290083333338e+00,7.748338780000001424e-01
1.223418956750000008e+00,7.748338780000001424e-01
1.223385623416666679e+00,7.748338780000001424e-01
1.223352290083333571e+00,7.769023080000000414e-01
1.223318956749999575e+00,7.682149020000000883e-01
1.223285623416666468e+00,7.748338780000001424e-01
1.223252290083333138e+00,7.727654480000001325e-01
1.223218956749999808e+00,7.682149020000000883e-01
1.223185623416666701e+00,7.682149020000000883e-01
1.223152290083333371e+00,7.682149020000000883e-01
1.223118956750000041e+00,7.682149020000000883e-01
1.223085623416666934e+00,7.727654480000001325e-01
1.223052290083332938e+00,7.748338780000001424e-01
1.223018956749999830e+00,7.682149020000000883e-01
1.222985623416666501e+00,7.702833320000000983e-01
1.222952290083333171e+00,7.661464720000001893e-01
1.222918956750000063e+00,7.748338780000001424e-01
1.222885623416666734e+00,7.702833320000000983e-01
1.222852290083333404e+00,7.661464720000001893e-01
1.222818956749999630e+00,7.748338780000001424e-01
1.222785623416666301e+00,7.682149020000000883e-01
1.222752290083333193e+00,7.702833320000000983e-01
1.222718956749999863e+00,7.748338780000001424e-01
1.222685623416666534e+00,7.769023080000000414e-01
1.222652290083333426e+00,7.748338780000001424e-01
1.222618956750000097e+00,7.702833320000000983e-01
1.222585623416666767e+00,7.748338780000001424e-01
1.222552290083332993e+00,7.727654480000001325e-01
1.222518956749999663e+00,7.748338780000001424e-01
1.222485623416666556e+00,7.682149020000000883e-01
1.222452290083333226e+00,7.748338780000001424e-01
1.222418956749999897e+00,7.682149020000000883e-01
1.222385623416666789e+00,7.727654480000001325e-01
1.222352290083333459e+00,7.682149020000000883e-01
1.222318956750000130e+00,7.682149020000000883e-01
1.222285623416666356e+00,7.748338780000001424e-01
1.222252290083333026e+00,7.748338780000001424e-01
1.222218956749999919e+00,7.682149020000000883e-01
1.222185623416666589e+00,7.661464720000001893e-01
1.222152290083333259e+00,7.661464720000001893e-01
1.222118956750000152e+00,7.682149020000000883e-01
1.222085623416666822e+00,7.727654480000001325e-01
1.222052290083333048e+00,7.682149020000000883e-01
1.222018956749999719e+00,7.769023080000000414e-01
1.221985623416666389e+00,7.661464720000001893e-01
1.221952290083333281e+00,7.748338780000001424e-01
1.221918956749999952e+00,7.682149020000000883e-01
1.221885623416666622e+00,7.702833320000000983e-01
1.221852290083333514e+00,7.682149020000000883e-01
1.221818956750000185e+00,7.661464720000001893e-01
1.221785623416666411e+00,7.682149020000000883e-01
1.221752290083333081e+00,7.661464720000001893e-01
1.221718956749999752e+00,7.682149020000000883e-01
1.221685623416666644e+00,7.702833320000000983e-01
1.221652290083333314e+00,7.702833320000000983e-01
1.221618956749999985e+00,7.748338780000001424e-01
1.221585623416666877e+00,7.682149020000000883e-01
1.221552290083333547e+00,7.682149020000000883e-01
1.221518956749999774e+00,7.682149020000000883e-01
1.221485623416666444e+00,7.661464720000001893e-01
1.221452290083333114e+00,7.682149020000000883e-01
1.221418956750000007e+00,7.682149020000000883e-01
1.221385623416666677e+00,7.682149020000000883e-01
1.221352290083333347e+00,7.702833320000000983e-01
1.221318956750000240e+00,7.682149020000000883e-01
1.221285623416666244e+00,7.682149020000000883e-01
1.221252290083333136e+00,7.682149020000000883e-01
1.221218956749999807e+00,7.682149020000000883e-01
1.221185623416666477e+00,7.661464720000001893e-01
1.221152290083333369e+00,7.682149020000000883e-01
1.221118956750000040e+00,7.682149020000000883e-01
1.221085623416666710e+00,7.661464720000001893e-01
1.221052290083333602e+00,7.682149020000000883e-01
1.221018956749999607e+00,7.727654480000001325e-01
1.220985623416666499e+00,7.661464720000001893e-01
1.220952290083333169e+00,7.661464720000001893e-01
1.220918956749999840e+00,7.661464720000001893e-01
1.220885623416666732e+00,7.748338780000001424e-01
1.220852290083333402e+00,7.661464720000001893e-01
1.220818956750000073e+00,7.727654480000001325e-01
1.220785623416666299e+00,7.682149020000000883e-01
1.220752290083332969e+00,7.682149020000000883e-01
1.220718956749999862e+00,7.661464720000001893e-01
1.220685623416666532e+00,7.682149020000000883e-01
1.220652290083333202e+00,7.727654480000001325e-01
1.220618956750000095e+00,7.682149020000000883e-01
1.220585623416666765e+00,7.682149020000000883e-01
1.220552290083333435e+00,7.682149020000000883e-01
1.220518956749999662e+00,7.682149020000000883e-01
1.220485623416666332e+00,7.682149020000000883e-01
1.220452290083333224e+00,7.682149020000000883e-01
1.220418956749999895e+00,7.702833320000000983e-01
1.220385623416666565e+00,7.661464720000001893e-01
1.220352290083333457e+00,7.682149020000000883e-01
1.220318956750000128e+00,7.682149020000000883e-01
1.220285623416666798e+00,7.682149020000000883e-01
1.220252290083333024e+00,7.682149020000000883e-01
1.220218956749999695e+00,7.748338780000001424e-01
1.220185623416666587e+00,7.702833320000000983e-01
1.220152290083333257e+00,7.682149020000000883e-01
1.220118956749999928e+00,7.682149020000000883e-01
1.220085623416666820e+00,7.682149020000000883e-01
1.220052290083333491e+00,7.682149020000000883e-01
1.220018956749999717e+00,7.682149020000000883e-01
1.219985623416666387e+00,7.682149020000000883e-01
1.219952290083333057e+00,7.640780420000000683e-01
1.219918956749999950e+00,7.682149020000000883e-01
1.219885623416666620e+00,7.702833320000000983e-01
1.219852290083333290e+00,7.682149020000000883e-01
1.219818956750000183e+00,7.682149020000000883e-01
1.219785623416666853e+00,7.682149020000000883e-01
1.219752290083333079e+00,7.661464720000001893e-01
1.219718956749999750e+00,7.682149020000000883e-01
1.219685623416666420e+00,7.682149020000000883e-01
1.219652290083333313e+00,7.661464720000001893e-01
1.219618956749999983e+00,7.682149020000000883e-01
1.219585623416666653e+00,7.682149020000000883e-01
1.219552290083333546e+00,7.682149020000000883e-01
1.219518956750000216e+00,7.661464720000001893e-01
1.219485623416666442e+00,7.682149020000000883e-01
1.219452290083333112e+00,7.661464720000001893e-01
1.219418956749999783e+00,7.748338780000001424e-01
1.219385623416666675e+00,7.682149020000000883e-01
1.219352290083333346e+00,7.682149020000000883e-01
1.219318956750000016e+00,7.661464720000001893e-01
1.219285623416666908e+00,7.682149020000000883e-01
1.219252290083332912e+00,7.682149020000000883e-01
1.219218956749999805e+00,7.702833320000000983e-01
1.219185623416666475e+00,7.682149020000000883e-01
1.219152290083333146e+00,7.702833320000000983e-01
1.219118956750000038e+00,7.748338780000001424e-01
1.219085623416666708e+00,7.661464720000001893e-01
1.219052290083333379e+00,7.682149020000000883e-01
1.219018956750000271e+00,7.682149020000000883e-01
1.218985623416666275e+00,7.661464720000001893e-01
1.218952290083333168e+00,7.682149020000000883e-01
1.218918956749999838e+00,7.702833320000000983e-01
1.218885623416666508e+00,7.661464720000001893e-01
1.218852290083333401e+00,7.682149020000000883e-01
1.218818956750000071e+00,7.682149020000000883e-01
1.218785623416666741e+00,7.682149020000000883e-01
1.218752290083332968e+00,7.682149020000000883e-01
1.218718956749999638e+00,7.682149020000000883e-01
1.218685623416666530e+00,7.682149020000000883e-01
1.218652290083333201e+00,7.682149020000000883e-01
1.218618956749999871e+00,7.661464720000001893e-01
1.218585623416666763e+00,7.682149020000000883e-01
1.218552290083333434e+00,7.661464720000001893e-01
1.218518956750000104e+00,7.661464720000001893e-01
1.218485623416666330e+00,7.682149020000000883e-01
1.218452290083333001e+00,7.661464720000001893e-01
1.218418956749999893e+00,7.661464720000001893e-01
1.218385623416666563e+00,7.661464720000001893e-01
1.218352290083333234e+00,7.682149020000000883e-01
1.218318956750000126e+00,7.682149020000000883e-01
1.218285623416666796e+00,7.682149020000000883e-01
1.218252290083333467e+00,7.748338780000001424e-01
1.218218956749999693e+00,7.682149020000000883e-01
1.218185623416666363e+00,7.661464720000001893e-01
1.218152290083333256e+00,7.661464720000001893e-01
1.218118956749999926e+00,7.661464720000001893e-01
1.218085623416666596e+00,7.661464720000001893e-01
1.218052290083333489e+00,7.682149020000000883e-01
1.218018956750000159e+00,7.682149020000000883e-01
1.217985623416666385e+00,7.682149020000000883e-01
1.217952290083333056e+00,7.661464720000001893e-01
1.217918956749999726e+00,7.682149020000000883e-01
1.217885623416666618e+00,7.661464720000001893e-01
1.217852290083333289e+00,7.661464720000001893e-01
1.217818956749999959e+00,7.682149020000000883e-01
1.217785623416666851e+00,7.661464720000001893e-01
1.217752290083333522e+00,7.599411820000000484e-01
1.217718956749999748e+00,7.661464720000001893e-01
1.217685623416666418e+00,7.661464720000001893e-01
1.217652290083333089e+00,7.620096120000001694e-01
1.217618956749999981e+00,7.661464720000001893e-01
1.217585623416666651e+00,7.661464720000001893e-01
1.217552290083333322e+00,7.682149020000000883e-01
1.217518956750000214e+00,7.620096120000001694e-01
1.217485623416666884e+00,7.640780420000000683e-01
1.217452290083333111e+00,7.682149020000000883e-01
1.217418956749999781e+00,7.640780420000000683e-01
1.217385623416666451e+00,7.661464720000001893e-01
1.217352290083333344e+00,7.661464720000001893e-01
1.217318956750000014e+00,7.661464720000001893e-01
1.217285623416666684e+00,7.682149020000000883e-01
1.217252290083333577e+00,7.682149020000000883e-01
1.217218956749999581e+00,7.661464720000001893e-01
1.217185623416666473e+00,7.682149020000000883e-01
1.217152290083333144e+00,7.682149020000000883e-01
1.217118956749999814e+00,7.661464720000001893e-01
1.217085623416666706e+00,7.661464720000001893e-01
1.217052290083333377e+00,7.661464720000001893e-01
1.217018956750000047e+00,7.661464720000001893e-01
1.216985623416666940e+00,7.599411820000000484e-01
1.216952290083332944e+00,7.661464720000001893e-01
1.216918956749999836e+00,7.661464720000001893e-01
1.216885623416666506e+00,7.661464720000001893e-01
1.216852290083333177e+00,7.682149020000000883e-01
1.216818956750000069e+00,7.682149020000000883e-01
1.216785623416666740e+00,7.682149020000000883e-01
1.216752290083333410e+00,7.661464720000001893e-01
1.216718956749999636e+00,7.640780420000000683e-01
1.216685623416666306e+00,7.661464720000001893e-01
1.216652290083333199e+00,7.682149020000000883e-01
1.216618956749999869e+00,7.661464720000001893e-01
1.216585623416666539e+00,7.661464720000001893e-01
1.216552290083333432e+00,7.661464720000001893e-01
1.216518956750000102e+00,7.682149020000000883e-01
1.216485623416666773e+00,7.682149020000000883e-01
1.216452290083332999e+00,7.640780420000000683e-01
1.216418956749999669e+00,7.661464720000001893e-01
1.216385623416666562e+00,7.682149020000000883e-01
1.216352290083333232e+00,7.620096120000001694e-01
1.216318956749999902e+00,7.599411820000000484e-01
1.216285623416666795e+00,7.682149020000000883e-01
1.216252290083333465e+00,7.661464720000001893e-01
1.216218956750000135e+00,7.682149020000000883e-01
1.216185623416666362e+00,7.682149020000000883e-01
1.216152290083333032e+00,7.661464720000001893e-01
1.216118956749999924e+00,7.661464720000001893e-01
1.216085623416666595e+00,7.682149020000000883e-01
1.216052290083333265e+00,7.682149020000000883e-01
1.216018956750000157e+00,7.640780420000000683e-01
1.215985623416666828e+00,7.682149020000000883e-01
1.215952290083333054e+00,7.640780420000000683e-01
1.215918956749999724e+00,7.661464720000001893e-01
1.215885623416666395e+00,7.682149020000000883e-01
1.215852290083333287e+00,7.661464720000001893e-01
1.215818956749999957e+00,7.661464720000001893e-01
1.215785623416666628e+00,7.682149020000000883e-01
1.215752290083333520e+00,7.682149020000000883e-01
1.215718956750000190e+00,7.682149020000000883e-01
1.215685623416666417e+00,7.661464720000001893e-01
1.215652290083333087e+00,7.640780420000000683e-01
1.215618956749999757e+00,7.661464720000001893e-01
