# Volume (mL), Pressure (Bar)
2.336880967500000184e-01,1.890545020000000409e-01
2.337214300833333480e-01,1.849176420000000209e-01
2.337547634166666777e-01,1.869860720000000309e-01
2.337880967500000073e-01,1.828492120000000387e-01
2.338214300833333370e-01,1.828492120000000387e-01
2.338547634166666667e-01,1.890545020000000409e-01
2.338880967499999963e-01,1.807807820000000287e-01
2.339214300833333260e-01,1.828492120000000387e-01
2.339547634166666557e-01,1.828492120000000387e-01
2.339880967499999853e-01,1.915366180000000473e-01
2.340214300833333150e-01,1.890545020000000409e-01
2.340547634166666724e-01,1.915366180000000473e-01
2.340880967500000021e-01,1.915366180000000473e-01
2.341214300833333317e-01,1.828492120000000387e-01
2.341547634166666614e-01,1.890545020000000409e-01
2.341880967499999910e-01,1.828492120000000387e-01
2.342214300833333207e-01,1.890545020000000409e-01
2.342547634166666504e-01,1.869860720000000309e-01
2.342880967499999800e-01,1.869860720000000309e-01
2.343214300833333097e-01,1.915366180000000473e-01
2.343547634166666394e-01,1.915366180000000473e-01
2.343880967499999968e-01,1.890545020000000409e-01
2.344214300833333264e-01,1.890545020000000409e-01
2.344547634166666561e-01,1.890545020000000409e-01
2.344880967499999858e-01,1.890545020000000409e-01
2.345214300833333154e-01,1.828492120000000387e-01
2.345547634166666451e-01,1.915366180000000473e-01
2.345880967499999747e-01,1.869860720000000309e-01
2.346214300833333044e-01,1.890545020000000409e-01
2.346547634166666341e-01,1.915366180000000473e-01
2.346880967499999637e-01,1.869860720000000309e-01
2.347214300833333489e-01,1.890545020000000409e-01
2.347547634166666786e-01,1.915366180000000473e-01
2.347880967500000082e-01,1.869860720000000309e-01
2.348214300833333379e-01,1.915366180000000473e-01
2.348547634166666676e-01,1.849176420000000209e-01
2.348880967499999972e-01,1.915366180000000473e-01
2.349214300833333269e-01,1.915366180000000473e-01
2.349547634166666565e-01,1.890545020000000409e-01
2.349880967499999862e-01,1.915366180000000473e-01
2.350214300833333159e-01,1.890545020000000409e-01
2.350547634166666733e-01,1.915366180000000473e-01
2.350880967500000029e-01,1.915366180000000473e-01
2.351214300833333326e-01,1.915366180000000473e-01
2.351547634166666623e-01,1.890545020000000409e-01
2.351880967499999919e-01,1.915366180000000473e-01
2.352214300833333216e-01,1.890545020000000409e-01
2.352547634166666513e-01,1.869860720000000309e-01
2.352880967499999809e-01,1.915366180000000473e-01
2.353214300833333106e-01,1.915366180000000473e-01
2.353547634166666402e-01,1.890545020000000409e-01
2.353880967499999977e-01,1.890545020000000409e-01
2.354214300833333273e-01,1.890545020000000409e-01
2.354547634166666570e-01,1.890545020000000409e-01
2.354880967499999866e-01,1.890545020000000409e-01
2.355214300833333163e-01,1.915366180000000473e-01
2.355547634166666460e-01,1.915366180000000473e-01
2.355880967499999756e-01,1.828492120000000387e-01
2.356214300833333053e-01,1.915366180000000473e-01
2.356547634166666350e-01,1.915366180000000473e-01
2.356880967499999646e-01,1.869860720000000309e-01
2.357214300833333498e-01,1.915366180000000473e-01
2.357547634166666795e-01,1.869860720000000309e-01
2.357880967500000091e-01,1.890545020000000409e-01
2.358214300833333388e-01,1.956734780000000118e-01
2.358547634166666684e-01,1.915366180000000473e-01
2.358880967499999981e-01,1.890545020000000409e-01
2.359214300833333278e-01,1.849176420000000209e-01
2.359547634166666574e-01,1.890545020000000409e-01
2.359880967499999871e-01,1.915366180000000473e-01
2.360214300833333168e-01,1.915366180000000473e-01
2.360547634166666742e-01,1.915366180000000473e-01
2.360880967500000038e-01,1.915366180000000473e-01
2.361214300833333335e-01,1.915366180000000473e-01
2.361547634166666632e-01,1.915366180000000473e-01
2.361880967499999928e-01,1.849176420000000209e-01
2.362214300833333225e-01,1.890545020000000409e-01
2.362547634166666521e-01,1.890545020000000409e-01
2.362880967499999818e-01,1.915366180000000473e-01
2.363214300833333115e-01,1.890545020000000409e-01
2.363547634166666411e-01,1.890545020000000409e-01
2.363880967499999985e-01,1.869860720000000309e-01
2.364214300833333282e-01,1.915366180000000473e-01
2.364547634166666579e-01,1.915366180000000473e-01
2.364880967499999875e-01,1.890545020000000409e-01
2.365214300833333172e-01,1.915366180000000473e-01
2.365547634166666469e-01,1.890545020000000409e-01
2.365880967499999765e-01,1.915366180000000473e-01
2.366214300833333062e-01,1.915366180000000473e-01
2.366547634166666358e-01,1.915366180000000473e-01
2.366880967499999655e-01,1.828492120000000387e-01
2.367214300833333507e-01,1.890545020000000409e-01
2.367547634166666803e-01,1.915366180000000473e-01
2.367880967500000100e-01,1.890545020000000409e-01
2.368214300833333397e-01,1.915366180000000473e-01
2.368547634166666693e-01,1.890545020000000409e-01
2.368880967499999990e-01,1.890545020000000409e-01
2.369214300833333287e-01,1.915366180000000473e-01
2.369547634166666583e-01,1.869860720000000309e-01
2.369880967499999880e-01,1.890545020000000409e-01
2.370214300833333176e-01,1.915366180000000473e-01
2.370547634166666751e-01,1.915366180000000473e-01
2.370880967500000047e-01,1.828492120000000387e-01
2.371214300833333344e-01,1.890545020000000409e-01
2.371547634166666640e-01,1.915366180000000473e-01
2.371880967499999937e-01,1.915366180000000473e-01
2.372214300833333234e-01,1.956734780000000118e-01
2.372547634166666530e-01,1.915366180000000473e-01
2.372880967499999827e-01,1.915366180000000473e-01
2.373214300833333124e-01,1.915366180000000473e-01
2.373547634166666420e-01,1.936050480000000296e-01
2.373880967499999994e-01,1.890545020000000409e-01
2.374214300833333291e-01,1.869860720000000309e-01
2.374547634166666588e-01,1.890545020000000409e-01
2.374880967499999884e-01,1.890545020000000409e-01
2.375214300833333181e-01,1.849176420000000209e-01
2.375547634166666477e-01,1.828492120000000387e-01
2.375880967499999774e-01,1.890545020000000409e-01
2.376214300833333071e-01,1.890545020000000409e-01
2.376547634166666367e-01,1.915366180000000473e-01
2.376880967499999664e-01,1.890545020000000409e-01
2.377214300833333516e-01,1.915366180000000473e-01
2.377547634166666812e-01,1.915366180000000473e-01
2.377880967500000109e-01,1.915366180000000473e-01
2.378214300833333406e-01,1.915366180000000473e-01
2.378547634166666702e-01,1.915366180000000473e-01
2.378880967499999999e-01,1.890545020000000409e-01
2.379214300833333295e-01,1.890545020000000409e-01
2.379547634166666592e-01,1.915366180000000473e-01
2.379880967499999889e-01,1.977419080000000218e-01
2.380214300833333185e-01,1.915366180000000473e-01
2.380547634166666482e-01,1.915366180000000473e-01
2.380880967500000056e-01,1.915366180000000473e-01
2.381214300833333353e-01,1.915366180000000473e-01
2.381547634166666649e-01,1.915366180000000473e-01
2.381880967499999946e-01,1.915366180000000473e-01
2.382214300833333243e-01,1.890545020000000409e-01
2.382547634166666539e-01,1.915366180000000473e-01
2.382880967499999836e-01,1.915366180000000473e-01
2.383214300833333132e-01,1.915366180000000473e-01
2.383547634166666429e-01,1.890545020000000409e-01
2.383880967499999726e-01,1.890545020000000409e-01
2.384214300833333300e-01,1.956734780000000118e-01
2.384547634166666596e-01,1.936050480000000296e-01
2.384880967499999893e-01,1.915366180000000473e-01
2.385214300833333190e-01,1.915366180000000473e-01
2.385547634166666486e-01,1.956734780000000118e-01
2.385880967499999783e-01,1.915366180000000473e-01
2.386214300833333080e-01,1.915366180000000473e-01
2.386547634166666376e-01,1.915366180000000473e-01
2.386880967499999673e-01,1.915366180000000473e-01
2.387214300833332969e-01,1.915366180000000473e-01
2.387547634166666821e-01,1.915366180000000473e-01
2.387880967500000118e-01,1.890545020000000409e-01
2.388214300833333414e-01,1.915366180000000473e-01
2.388547634166666711e-01,1.915366180000000473e-01
2.388880967500000008e-01,1.915366180000000473e-01
2.389214300833333304e-01,1.890545020000000409e-01
2.389547634166666601e-01,1.890545020000000409e-01
2.389880967499999898e-01,1.977419080000000218e-01
2.390214300833333194e-01,1.890545020000000409e-01
2.390547634166666491e-01,1.915366180000000473e-01
2.390880967500000065e-01,1.915366180000000473e-01
2.391214300833333362e-01,1.956734780000000118e-01
2.391547634166666658e-01,1.915366180000000473e-01
2.391880967499999955e-01,1.977419080000000218e-01
2.392214300833333251e-01,1.915366180000000473e-01
2.392547634166666548e-01,1.915366180000000473e-01
2.392880967499999845e-01,1.936050480000000296e-01
2.393214300833333141e-01,1.915366180000000473e-01
2.393547634166666438e-01,1.915366180000000473e-01
2.393880967499999735e-01,1.915366180000000473e-01
2.394214300833333309e-01,1.956734780000000118e-01
2.394547634166666605e-01,1.977419080000000218e-01
2.394880967499999902e-01,1.956734780000000118e-01
2.395214300833333199e-01,1.915366180000000473e-01
2.395547634166666495e-01,1.915366180000000473e-01
2.395880967499999792e-01,1.956734780000000118e-01
2.396214300833333088e-01,1.915366180000000473e-01
2.396547634166666385e-01,1.915366180000000473e-01
2.396880967499999682e-01,1.915366180000000473e-01
2.397214300833332978e-01,1.915366180000000473e-01
2.397547634166666830e-01,1.915366180000000473e-01
2.397880967500000127e-01,1.915366180000000473e-01
2.398214300833333423e-01,1.915366180000000473e-01
2.398547634166666720e-01,1.915366180000000473e-01
2.398880967500000017e-01,1.915366180000000473e-01
2.399214300833333313e-01,1.915366180000000473e-01
2.399547634166666610e-01,1.915366180000000473e-01
2.399880967499999906e-01,1.890545020000000409e-01
2.400214300833333203e-01,1.915366180000000473e-01
2.400547634166666500e-01,1.890545020000000409e-01
2.400880967500000074e-01,1.977419080000000218e-01
2.401214300833333370e-01,1.915366180000000473e-01
2.401547634166666667e-01,1.936050480000000296e-01
2.401880967499999964e-01,1.998103380000000318e-01
2.402214300833333260e-01,1.915366180000000473e-01
2.402547634166666557e-01,1.956734780000000118e-01
2.402880967499999854e-01,1.956734780000000118e-01
2.403214300833333150e-01,1.915366180000000473e-01
2.403547634166666447e-01,1.890545020000000409e-01
2.403880967499999743e-01,1.915366180000000473e-01
2.404214300833333318e-01,1.956734780000000118e-01
2.404547634166666614e-01,1.915366180000000473e-01
2.404880967499999911e-01,1.915366180000000473e-01
2.405214300833333207e-01,1.936050480000000296e-01
2.405547634166666504e-01,1.915366180000000473e-01
2.405880967499999801e-01,1.915366180000000473e-01
2.406214300833333097e-01,1.915366180000000473e-01
2.406547634166666394e-01,1.915366180000000473e-01
2.406880967499999691e-01,1.936050480000000296e-01
2.407214300833332987e-01,1.915366180000000473e-01
2.407547634166666839e-01,1.890545020000000409e-01
2.407880967500000136e-01,1.977419080000000218e-01
2.408214300833333432e-01,1.915366180000000473e-01
2.408547634166666729e-01,1.956734780000000118e-01
2.408880967500000025e-01,1.977419080000000218e-01
2.409214300833333322e-01,1.890545020000000409e-01
2.409547634166666619e-01,1.915366180000000473e-01
2.409880967499999915e-01,1.915366180000000473e-01
2.410214300833333212e-01,1.936050480000000296e-01
2.410547634166666509e-01,1.915366180000000473e-01
2.410880967500000083e-01,1.890545020000000409e-01
2.411214300833333379e-01,1.915366180000000473e-01
2.411547634166666676e-01,1.977419080000000218e-01
2.411880967499999973e-01,1.998103380000000318e-01
2.412214300833333269e-01,1.915366180000000473e-01
2.412547634166666566e-01,1.936050480000000296e-01
2.412880967499999862e-01,1.977419080000000218e-01
2.413214300833333159e-01,1.977419080000000218e-01
2.413547634166666456e-01,1.977419080000000218e-01
2.413880967499999752e-01,1.956734780000000118e-01
2.414214300833333327e-01,1.956734780000000118e-01
2.414547634166666623e-01,1.977419080000000218e-01
2.414880967499999920e-01,1.936050480000000296e-01
2.415214300833333216e-01,1.977419080000000218e-01
2.415547634166666513e-01,1.977419080000000218e-01
2.415880967499999810e-01,1.915366180000000473e-01
2.416214300833333106e-01,1.998103380000000318e-01
2.416547634166666403e-01,1.998103380000000318e-01
2.416880967499999699e-01,1.915366180000000473e-01
2.417214300833332996e-01,1.998103380000000318e-01
2.417547634166666848e-01,1.936050480000000296e-01
2.417880967500000144e-01,1.915366180000000473e-01
2.418214300833333441e-01,1.977419080000000218e-01
2.418547634166666738e-01,1.890545020000000409e-01
2.418880967500000034e-01,1.956734780000000118e-01
2.419214300833333331e-01,1.936050480000000296e-01
2.419547634166666628e-01,1.890545020000000409e-01
2.419880967499999924e-01,1.915366180000000473e-01
2.420214300833333221e-01,1.915366180000000473e-01
2.420547634166666517e-01,1.915366180000000473e-01
2.420880967500000092e-01,1.977419080000000218e-01
2.421214300833333388e-01,1.977419080000000218e-01
2.421547634166666685e-01,1.936050480000000296e-01
2.421880967499999981e-01,1.915366180000000473e-01
2.422214300833333278e-01,1.915366180000000473e-01
2.422547634166666575e-01,1.890545020000000409e-01
2.422880967499999871e-01,1.998103380000000318e-01
2.423214300833333168e-01,1.915366180000000473e-01
2.423547634166666465e-01,1.977419080000000218e-01
2.423880967499999761e-01,1.956734780000000118e-01
2.424214300833333058e-01,1.998103380000000318e-01
2.424547634166666632e-01,1.998103380000000318e-01
2.424880967499999929e-01,1.915366180000000473e-01
2.425214300833333225e-01,1.915366180000000473e-01
2.425547634166666522e-01,1.915366180000000473e-01
2.425880967499999818e-01,1.998103380000000318e-01
2.426214300833333115e-01,1.915366180000000473e-01
2.426547634166666412e-01,1.977419080000000218e-01
2.426880967499999708e-01,1.936050480000000296e-01
2.427214300833333005e-01,1.998103380000000318e-01
2.427547634166666302e-01,1.998103380000000318e-01
2.427880967500000153e-01,1.977419080000000218e-01
2.428214300833333450e-01,1.998103380000000318e-01
2.428547634166666747e-01,1.998103380000000318e-01
2.428880967500000043e-01,1.915366180000000473e-01
2.429214300833333340e-01,1.936050480000000296e-01
2.429547634166666636e-01,1.977419080000000218e-01
2.429880967499999933e-01,1.956734780000000118e-01
2.430214300833333230e-01,1.977419080000000218e-01
2.430547634166666526e-01,1.977419080000000218e-01
2.430880967499999823e-01,1.956734780000000118e-01
2.431214300833333397e-01,1.998103380000000318e-01
2.431547634166666694e-01,1.977419080000000218e-01
2.431880967499999990e-01,1.915366180000000473e-01
2.432214300833333287e-01,1.977419080000000218e-01
2.432547634166666584e-01,1.915366180000000473e-01
2.432880967499999880e-01,1.936050480000000296e-01
2.433214300833333177e-01,1.915366180000000473e-01
2.433547634166666473e-01,1.977419080000000218e-01
2.433880967499999770e-01,1.998103380000000318e-01
2.434214300833333067e-01,1.998103380000000318e-01
2.434547634166666641e-01,1.956734780000000118e-01
2.434880967499999938e-01,1.977419080000000218e-01
2.435214300833333234e-01,1.998103380000000318e-01
2.435547634166666531e-01,1.915366180000000473e-01
2.435880967499999827e-01,1.977419080000000218e-01
2.436214300833333124e-01,1.998103380000000318e-01
2.436547634166666421e-01,1.936050480000000296e-01
2.436880967499999717e-01,1.956734780000000118e-01
2.437214300833333014e-01,1.936050480000000296e-01
2.437547634166666310e-01,1.956734780000000118e-01
2.437880967500000162e-01,1.936050480000000296e-01
2.438214300833333459e-01,1.998103380000000318e-01
2.438547634166666755e-01,1.956734780000000118e-01
2.438880967500000052e-01,1.998103380000000318e-01
2.439214300833333349e-01,1.977419080000000218e-01
2.439547634166666645e-01,1.956734780000000118e-01
2.439880967499999942e-01,1.998103380000000318e-01
2.440214300833333239e-01,1.977419080000000218e-01
2.440547634166666535e-01,1.998103380000000318e-01
2.440880967499999832e-01,1.998103380000000318e-01
2.441214300833333406e-01,1.977419080000000218e-01
2.441547634166666703e-01,1.915366180000000473e-01
2.441880967499999999e-01,1.977419080000000218e-01
2.442214300833333296e-01,1.956734780000000118e-01
2.442547634166666592e-01,1.998103380000000318e-01
2.442880967499999889e-01,1.956734780000000118e-01
2.443214300833333186e-01,1.977419080000000218e-01
2.443547634166666482e-01,1.915366180000000473e-01
2.443880967499999779e-01,1.977419080000000218e-01
2.444214300833333076e-01,1.956734780000000118e-01
2.444547634166666650e-01,1.915366180000000473e-01
2.444880967499999946e-01,1.977419080000000218e-01
2.445214300833333243e-01,1.977419080000000218e-01
2.445547634166666540e-01,1.915366180000000473e-01
2.445880967499999836e-01,1.936050480000000296e-01
2.446214300833333133e-01,1.977419080000000218e-01
2.446547634166666430e-01,1.977419080000000218e-01
2.446880967499999726e-01,1.977419080000000218e-01
2.447214300833333023e-01,1.977419080000000218e-01
2.447547634166666319e-01,1.998103380000000318e-01
2.447880967500000171e-01,1.956734780000000118e-01
2.448214300833333468e-01,1.890545020000000409e-01
2.448547634166666764e-01,1.936050480000000296e-01
2.448880967500000061e-01,1.956734780000000118e-01
2.449214300833333358e-01,1.977419080000000218e-01
2.449547634166666654e-01,1.956734780000000118e-01
2.449880967499999951e-01,1.998103380000000318e-01
2.450214300833333247e-01,1.998103380000000318e-01
2.450547634166666544e-01,1.936050480000000296e-01
2.450880967499999841e-01,1.977419080000000218e-01
2.451214300833333415e-01,1.998103380000000318e-01
2.451547634166666711e-01,1.915366180000000473e-01
2.451880967500000008e-01,1.998103380000000318e-01
2.452214300833333305e-01,1.998103380000000318e-01
2.452547634166666601e-01,1.977419080000000218e-01
2.452880967499999898e-01,1.998103380000000318e-01
2.453214300833333195e-01,1.998103380000000318e-01
2.453547634166666491e-01,1.977419080000000218e-01
2.453880967499999788e-01,1.998103380000000318e-01
2.454214300833333084e-01,1.998103380000000318e-01
2.454547634166666659e-01,1.977419080000000218e-01
2.454880967499999955e-01,1.998103380000000318e-01
2.455214300833333252e-01,1.977419080000000218e-01
2.455547634166666549e-01,1.977419080000000218e-01
2.455880967499999845e-01,1.977419080000000218e-01
2.456214300833333142e-01,1.998103380000000318e-01
2.456547634166666438e-01,1.998103380000000318e-01
2.456880967499999735e-01,1.998103380000000318e-01
2.457214300833333032e-01,1.998103380000000318e-01
2.457547634166666328e-01,1.977419080000000218e-01
2.457880967500000180e-01,1.977419080000000218e-01
2.458214300833333477e-01,1.998103380000000318e-01
2.458547634166666773e-01,1.977419080000000218e-01
2.458880967500000070e-01,1.977419080000000218e-01
2.459214300833333366e-01,1.998103380000000318e-01
2.459547634166666663e-01,1.998103380000000318e-01
2.459880967499999960e-01,1.977419080000000218e-01
2.460214300833333256e-01,1.956734780000000118e-01
2.460547634166666553e-01,1.977419080000000218e-01
2.460880967499999850e-01,1.998103380000000318e-01
2.461214300833333424e-01,1.936050480000000296e-01
2.461547634166666720e-01,1.977419080000000218e-01
2.461880967500000017e-01,1.998103380000000318e-01
2.462214300833333314e-01,1.977419080000000218e-01
2.462547634166666610e-01,1.977419080000000218e-01
2.462880967499999907e-01,1.998103380000000318e-01
2.463214300833333203e-01,1.977419080000000218e-01
2.463547634166666500e-01,1.998103380000000318e-01
2.463880967499999797e-01,1.936050480000000296e-01
2.464214300833333093e-01,1.998103380000000318e-01
2.464547634166666390e-01,1.977419080000000218e-01
2.464880967499999964e-01,1.998103380000000318e-01
2.465214300833333261e-01,1.998103380000000318e-01
2.465547634166666557e-01,1.956734780000000118e-01
2.465880967499999854e-01,1.998103380000000318e-01
2.466214300833333151e-01,1.936050480000000296e-01
2.466547634166666447e-01,1.977419080000000218e-01
2.466880967499999744e-01,1.998103380000000318e-01
2.467214300833333041e-01,1.998103380000000318e-01
2.467547634166666337e-01,1.936050480000000296e-01
2.467880967499999634e-01,1.998103380000000318e-01
2.468214300833333485e-01,1.998103380000000318e-01
2.468547634166666782e-01,1.998103380000000318e-01
2.468880967500000079e-01,1.977419080000000218e-01
2.469214300833333375e-01,1.998103380000000318e-01
2.469547634166666672e-01,1.998103380000000318e-01
2.469880967499999969e-01,1.977419080000000218e-01
2.470214300833333265e-01,1.977419080000000218e-01
2.470547634166666562e-01,1.998103380000000318e-01
2.470880967499999858e-01,1.998103380000000318e-01
2.471214300833333155e-01,1.998103380000000318e-01
2.471547634166666729e-01,1.977419080000000218e-01
2.471880967500000026e-01,1.998103380000000318e-01
2.472214300833333323e-01,1.977419080000000218e-01
2.472547634166666619e-01,1.998103380000000318e-01
2.472880967499999916e-01,1.998103380000000318e-01
2.473214300833333212e-01,1.998103380000000318e-01
2.473547634166666509e-01,1.977419080000000218e-01
2.473880967499999806e-01,1.977419080000000218e-01
2.474214300833333102e-01,1.998103380000000318e-01
2.474547634166666399e-01,1.977419080000000218e-01
2.474880967499999973e-01,1.936050480000000296e-01
2.475214300833333270e-01,1.977419080000000218e-01
2.475547634166666566e-01,1.998103380000000318e-01
2.475880967499999863e-01,1.977419080000000218e-01
2.476214300833333160e-01,1.998103380000000318e-01
2.476547634166666456e-01,1.977419080000000218e-01
2.476880967499999753e-01,1.998103380000000318e-01
2.477214300833333049e-01,1.998103380000000318e-01
2.477547634166666346e-01,1.998103380000000318e-01
2.477880967499999643e-01,1.915366180000000473e-01
2.478214300833333494e-01,1.998103380000000318e-01
2.478547634166666791e-01,1.998103380000000318e-01
2.478880967500000088e-01,1.956734780000000118e-01
2.479214300833333384e-01,1.998103380000000318e-01
2.479547634166666681e-01,1.998103380000000318e-01
2.479880967499999977e-01,1.998103380000000318e-01
2.480214300833333274e-01,1.998103380000000318e-01
2.480547634166666571e-01,1.998103380000000318e-01
2.480880967499999867e-01,2.060156280000000339e-01
2.481214300833333164e-01,1.998103380000000318e-01
2.481547634166666738e-01,1.998103380000000318e-01
2.481880967500000035e-01,1.998103380000000318e-01
2.482214300833333331e-01,1.998103380000000318e-01
2.482547634166666628e-01,1.998103380000000318e-01
2.482880967499999925e-01,1.998103380000000318e-01
2.483214300833333221e-01,1.998103380000000318e-01
2.483547634166666518e-01,1.998103380000000318e-01
2.483880967499999814e-01,1.998103380000000318e-01
2.484214300833333111e-01,1.998103380000000318e-01
2.484547634166666408e-01,1.998103380000000318e-01
2.484880967499999982e-01,1.998103380000000318e-01
2.485214300833333279e-01,1.998103380000000318e-01
2.485547634166666575e-01,1.998103380000000318e-01
2.485880967499999872e-01,1.998103380000000318e-01
2.486214300833333168e-01,1.977419080000000218e-01
2.486547634166666465e-01,2.084977440000000404e-01
2.486880967499999762e-01,2.039471980000000240e-01
2.487214300833333058e-01,1.998103380000000318e-01
2.487547634166666355e-01,1.998103380000000318e-01
2.487880967499999652e-01,2.039471980000000240e-01
2.488214300833333503e-01,1.977419080000000218e-01
2.488547634166666800e-01,1.998103380000000318e-01
2.488880967500000096e-01,1.977419080000000218e-01
2.489214300833333393e-01,1.998103380000000318e-01
2.489547634166666690e-01,2.018787680000000140e-01
2.489880967499999986e-01,1.998103380000000318e-01
2.490214300833333283e-01,1.998103380000000318e-01
2.490547634166666580e-01,1.998103380000000318e-01
2.490880967499999876e-01,2.018787680000000140e-01
2.491214300833333173e-01,2.018787680000000140e-01
2.491547634166666747e-01,1.998103380000000318e-01
2.491880967500000044e-01,2.060156280000000339e-01
2.492214300833333340e-01,1.977419080000000218e-01
2.492547634166666637e-01,1.998103380000000318e-01
2.492880967499999934e-01,1.998103380000000318e-01
2.493214300833333230e-01,1.998103380000000318e-01
2.493547634166666527e-01,1.977419080000000218e-01
2.493880967499999823e-01,1.998103380000000318e-01
2.494214300833333120e-01,1.998103380000000318e-01
2.494547634166666417e-01,1.998103380000000318e-01
2.494880967499999991e-01,1.998103380000000318e-01
2.495214300833333287e-01,2.018787680000000140e-01
2.495547634166666584e-01,2.018787680000000140e-01
2.495880967499999881e-01,1.998103380000000318e-01
2.496214300833333177e-01,1.998103380000000318e-01
2.496547634166666474e-01,1.998103380000000318e-01
2.496880967499999771e-01,2.039471980000000240e-01
2.497214300833333067e-01,2.018787680000000140e-01
2.497547634166666364e-01,1.998103380000000318e-01
2.497880967499999660e-01,1.998103380000000318e-01
2.498214300833333512e-01,2.018787680000000140e-01
2.498547634166666809e-01,1.977419080000000218e-01
2.498880967500000105e-01,1.998103380000000318e-01
2.499214300833333402e-01,1.998103380000000318e-01
2.499547634166666699e-01,1.998103380000000318e-01
2.499880967499999995e-01,1.998103380000000318e-01
2.500214300833333292e-01,1.998103380000000318e-01
2.500547634166666588e-01,2.084977440000000404e-01
2.500880967499999885e-01,1.998103380000000318e-01
2.501214300833333182e-01,2.060156280000000339e-01
2.501547634166666478e-01,1.998103380000000318e-01
2.501880967499999775e-01,2.060156280000000339e-01
2.502214300833333072e-01,2.018787680000000140e-01
2.502547634166666368e-01,2.060156280000000339e-01
2.502880967499999665e-01,1.998103380000000318e-01
2.503214300833332961e-01,1.998103380000000318e-01
2.503547634166666258e-01,1.998103380000000318e-01
2.503880967499999555e-01,1.998103380000000318e-01
2.504214300833332851e-01,1.998103380000000318e-01
2.504547634166666148e-01,2.018787680000000140e-01
2.504880967500000000e-01,1.998103380000000318e-01
2.505214300833333296e-01,2.060156280000000339e-01
2.505547634166666593e-01,1.998103380000000318e-01
2.505880967499999890e-01,1.998103380000000318e-01
2.506214300833333186e-01,1.998103380000000318e-01
2.506547634166666483e-01,1.998103380000000318e-01
2.506880967499999779e-01,1.998103380000000318e-01
2.507214300833333076e-01,1.998103380000000318e-01
2.507547634166666373e-01,2.060156280000000339e-01
2.507880967499999669e-01,2.039471980000000240e-01
2.508214300833332966e-01,2.060156280000000339e-01
2.508547634166666818e-01,2.018787680000000140e-01
2.508880967500000114e-01,2.018787680000000140e-01
2.509214300833333411e-01,1.998103380000000318e-01
2.509547634166666708e-01,2.060156280000000339e-01
2.509880967500000004e-01,1.998103380000000318e-01
2.510214300833333301e-01,1.977419080000000218e-01
2.510547634166666597e-01,2.060156280000000339e-01
2.510880967499999894e-01,2.060156280000000339e-01
2.511214300833333191e-01,1.998103380000000318e-01
2.511547634166666487e-01,1.998103380000000318e-01
2.511880967499999784e-01,2.039471980000000240e-01
2.512214300833333080e-01,2.060156280000000339e-01
2.512547634166666377e-01,2.039471980000000240e-01
2.512880967499999674e-01,2.060156280000000339e-01
2.513214300833332970e-01,1.998103380000000318e-01
2.513547634166666267e-01,2.060156280000000339e-01
2.513880967499999564e-01,2.060156280000000339e-01
2.514214300833332860e-01,1.998103380000000318e-01
2.514547634166666157e-01,1.998103380000000318e-01
2.514880967499999453e-01,2.060156280000000339e-01
2.515214300833333305e-01,1.998103380000000318e-01
2.515547634166666602e-01,1.998103380000000318e-01
2.515880967499999898e-01,2.039471980000000240e-01
2.516214300833333195e-01,2.060156280000000339e-01
2.516547634166666492e-01,1.998103380000000318e-01
2.516880967499999788e-01,2.060156280000000339e-01
2.517214300833333085e-01,2.084977440000000404e-01
2.517547634166666382e-01,1.998103380000000318e-01
2.517880967499999678e-01,1.998103380000000318e-01
2.518214300833332975e-01,1.998103380000000318e-01
2.518547634166666827e-01,2.060156280000000339e-01
2.518880967500000123e-01,1.998103380000000318e-01
2.519214300833333420e-01,2.084977440000000404e-01
2.519547634166666716e-01,2.060156280000000339e-01
2.519880967500000013e-01,2.018787680000000140e-01
2.520214300833333310e-01,2.060156280000000339e-01
2.520547634166666606e-01,2.060156280000000339e-01
2.520880967499999903e-01,1.998103380000000318e-01
2.521214300833333199e-01,1.998103380000000318e-01
2.521547634166666496e-01,1.998103380000000318e-01
2.521880967499999793e-01,2.018787680000000140e-01
2.522214300833333089e-01,2.018787680000000140e-01
2.522547634166666386e-01,2.084977440000000404e-01
2.522880967499999683e-01,2.039471980000000240e-01
2.523214300833332979e-01,2.060156280000000339e-01
2.523547634166666276e-01,2.084977440000000404e-01
2.523880967499999572e-01,1.998103380000000318e-01
2.524214300833332869e-01,2.060156280000000339e-01
2.524547634166666166e-01,2.060156280000000339e-01
2.524880967499999462e-01,1.998103380000000318e-01
2.525214300833333314e-01,1.998103380000000318e-01
2.525547634166666611e-01,1.998103380000000318e-01
2.525880967499999907e-01,2.018787680000000140e-01
2.526214300833333204e-01,2.018787680000000140e-01
2.526547634166666501e-01,2.084977440000000404e-01
2.526880967499999797e-01,2.084977440000000404e-01
2.527214300833333094e-01,2.039471980000000240e-01
2.527547634166666390e-01,1.998103380000000318e-01
2.527880967499999687e-01,2.018787680000000140e-01
2.528214300833332984e-01,1.998103380000000318e-01
2.528547634166666835e-01,2.060156280000000339e-01
2.528880967500000132e-01,2.084977440000000404e-01
2.529214300833333429e-01,2.084977440000000404e-01
2.529547634166666725e-01,2.018787680000000140e-01
2.529880967500000022e-01,2.060156280000000339e-01
2.530214300833333319e-01,2.018787680000000140e-01
2.530547634166666615e-01,2.060156280000000339e-01
